website_url,platform,industry,tags,platforms,industries,colors,tag_confidence,enrichment_signals,last_enriched_at
https://apps.shopify.com/wholesale-club,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:58:42Z
https://apps.shopify.com/better-contact-form-1,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:58:43Z
https://apps.shopify.com/wholesale-gorilla,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:58:45Z
https://apps.shopify.com/contact-form-by-qikify,"Shopify, Magento, Laravel","E-commerce, Marketing, Marketplace","form, contact, builder, qikify, leads, customer, wholesale, order, create, forms","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketing"", ""Marketplace"", ""Portfolio""]","{""primary"": null, ""secondary"": null}","{""form"": 1.0, ""contact"": 0.7, ""builder"": 0.6, ""qikify"": 0.5, ""leads"": 0.5, ""customer"": 0.5, ""wholesale"": 0.5, ""order"": 0.5, ""create"": 0.4, ""forms"": 0.4}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketing"": 0.6666666666666666, ""Marketplace"": 0.3333333333333333, ""Portfolio"": 0.2222222222222222}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:58:48Z
https://apps.shopify.com/sparklayer,"Shopify, Magento, Laravel","E-commerce, Marketplace, Marketing","wholesale, sparklayer, customers, shopify, store, order, manage, sales, teams, products","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Marketing""]","{""primary"": null, ""secondary"": null}","{""wholesale"": 1.0, ""sparklayer"": 0.84, ""customers"": 0.84, ""shopify"": 0.84, ""store"": 0.84, ""order"": 0.68, ""manage"": 0.68, ""sales"": 0.52, ""teams"": 0.52, ""products"": 0.52}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.2, ""Marketing"": 0.2}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:58:50Z
https://apps.shopify.com/wholesale-pricing-discount,"Shopify, Magento, Laravel","E-commerce, Marketplace, Portfolio","wholesale, pricing, store, discounts, shopify, retail, sell, order, discount, custom","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Portfolio"", ""Marketing""]","{""primary"": null, ""secondary"": null}","{""wholesale"": 1.0, ""pricing"": 0.71, ""store"": 0.49, ""discounts"": 0.42, ""shopify"": 0.42, ""retail"": 0.42, ""sell"": 0.42, ""order"": 0.42, ""discount"": 0.35, ""custom"": 0.35}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.2857142857142857, ""Portfolio"": 0.21428571428571427, ""Marketing"": 0.21428571428571427}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:58:53Z
https://apps.shopify.com/request-for-quote,"Shopify, Magento, Laravel","E-commerce, Marketplace","quote, product, request, hide, products, price, cart, store, buyers, click","[""Shopify"", ""Magento"", ""Laravel"", ""HubSpot CMS"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace""]","{""primary"": null, ""secondary"": null}","{""quote"": 1.0, ""product"": 0.89, ""request"": 0.66, ""hide"": 0.66, ""products"": 0.66, ""price"": 0.54, ""cart"": 0.54, ""store"": 0.43, ""buyers"": 0.43, ""click"": 0.43}","{""platform_scores"": {""Shopify"": 0.7142857142857142, ""Magento"": 0.3571428571428571, ""Laravel"": 0.3571428571428571, ""HubSpot CMS"": 0.3571428571428571, ""React"": 0.3571428571428571, ""Vue"": 0.3571428571428571}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.22727272727272727}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:58:55Z
https://apps.shopify.com/wholesale-lock-manager,"Shopify, Magento, Laravel","E-commerce, Marketplace, Media","wholesale, lock, pages, login, shopify, store, products, hide, password, manager","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Media"", ""Marketing""]","{""primary"": null, ""secondary"": null}","{""wholesale"": 1.0, ""lock"": 0.73, ""pages"": 0.73, ""login"": 0.73, ""shopify"": 0.73, ""store"": 0.73, ""products"": 0.73, ""hide"": 0.6, ""password"": 0.6, ""manager"": 0.47}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.16666666666666666, ""Media"": 0.16666666666666666, ""Marketing"": 0.16666666666666666}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:58:58Z
https://apps.shopify.com/ymq-b2b-wholesale-solution,"Shopify, Magento, Laravel","E-commerce, Technology, Marketplace","wholesale, solution, business, offers, shopify, order, merchants, looking, streamline, enables","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Technology"", ""Marketplace"", ""Marketing"", ""Portfolio""]","{""primary"": null, ""secondary"": null}","{""wholesale"": 1.0, ""solution"": 0.68, ""business"": 0.52, ""offers"": 0.44, ""shopify"": 0.44, ""order"": 0.44, ""merchants"": 0.36, ""looking"": 0.36, ""streamline"": 0.36, ""enables"": 0.36}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Technology"": 0.45454545454545453, ""Marketplace"": 0.2727272727272727, ""Marketing"": 0.2727272727272727, ""Portfolio"": 0.18181818181818182}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:00Z
https://apps.shopify.com/personalized-every-customer,"Shopify, Magento, Laravel","E-commerce, Marketplace, Marketing","pricing, wholesale, order, bulk, hero, volume, customers, store, discounts, tiered","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Marketing"", ""Portfolio""]","{""primary"": null, ""secondary"": null}","{""pricing"": 1.0, ""wholesale"": 0.71, ""order"": 0.49, ""bulk"": 0.43, ""hero"": 0.37, ""volume"": 0.37, ""customers"": 0.37, ""store"": 0.31, ""discounts"": 0.31, ""tiered"": 0.31}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.3333333333333333, ""Marketing"": 0.3333333333333333, ""Portfolio"": 0.2222222222222222}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:02Z
https://apps.shopify.com/wholesale-bear,"Shopify, Magento, Laravel","E-commerce, Marketplace, Technology","wholesale, pricing, store, management, order, bear, bulk, easily, shopify, built","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Technology"", ""Marketing"", ""SaaS""]","{""primary"": null, ""secondary"": null}","{""wholesale"": 1.0, ""pricing"": 0.76, ""store"": 0.44, ""management"": 0.44, ""order"": 0.44, ""bear"": 0.36, ""bulk"": 0.36, ""easily"": 0.36, ""shopify"": 0.36, ""built"": 0.36}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.23076923076923078, ""Technology"": 0.23076923076923078, ""Marketing"": 0.23076923076923078, ""SaaS"": 0.15384615384615385}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:05Z
https://apps.shopify.com/easy-quote,"Shopify, Magento, Laravel","E-commerce, Marketplace, Marketing","request, quote, merchants, wholesale, customers, pricing, product, hide, prices, allows","[""Shopify"", ""Magento"", ""Laravel"", ""React""]","[""E-commerce"", ""Marketplace"", ""Marketing"", ""Portfolio""]","{""primary"": null, ""secondary"": null}","{""request"": 1.0, ""quote"": 1.0, ""merchants"": 0.8, ""wholesale"": 0.8, ""customers"": 0.8, ""pricing"": 0.8, ""product"": 0.8, ""hide"": 0.6, ""prices"": 0.6, ""allows"": 0.6}","{""platform_scores"": {""Shopify"": 1.0, ""Magento"": 0.5, ""Laravel"": 0.5, ""React"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.2727272727272727, ""Marketing"": 0.2727272727272727, ""Portfolio"": 0.18181818181818182}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:07Z
https://apps.shopify.com/request-for-quote,"Shopify, Magento, Laravel","E-commerce, Marketplace","quote, product, request, hide, products, price, cart, store, buyers, click","[""Shopify"", ""Magento"", ""Laravel"", ""HubSpot CMS"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace""]","{""primary"": null, ""secondary"": null}","{""quote"": 1.0, ""product"": 0.89, ""request"": 0.66, ""hide"": 0.66, ""products"": 0.66, ""price"": 0.54, ""cart"": 0.54, ""store"": 0.43, ""buyers"": 0.43, ""click"": 0.43}","{""platform_scores"": {""Shopify"": 0.7142857142857142, ""Magento"": 0.3571428571428571, ""Laravel"": 0.3571428571428571, ""HubSpot CMS"": 0.3571428571428571, ""React"": 0.3571428571428571, ""Vue"": 0.3571428571428571}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.22727272727272727}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:10Z
https://apps.shopify.com/easywholesale-wholesale-bulk-orders,"Shopify, Magento, Laravel","E-commerce, Marketplace, Marketing","order, wholesale, bulk, form, product, products, wholesalers, easy, standalone, page","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Marketing""]","{""primary"": null, ""secondary"": null}","{""order"": 1.0, ""wholesale"": 0.89, ""bulk"": 0.77, ""form"": 0.66, ""product"": 0.66, ""products"": 0.66, ""wholesalers"": 0.54, ""easy"": 0.43, ""standalone"": 0.43, ""page"": 0.43}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.2, ""Marketing"": 0.2}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:12Z
https://apps.shopify.com/customerhub,"Shopify, Magento, Laravel","E-commerce, Marketplace, Marketing","customer, accounts, store, order, page, shopify, replace, default, fully, customizable","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Marketing"", ""Portfolio""]","{""primary"": null, ""secondary"": null}","{""customer"": 1.0, ""accounts"": 1.0, ""store"": 0.68, ""order"": 0.68, ""page"": 0.52, ""shopify"": 0.52, ""replace"": 0.52, ""default"": 0.52, ""fully"": 0.52, ""customizable"": 0.52}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.23076923076923078, ""Marketing"": 0.23076923076923078, ""Portfolio"": 0.15384615384615385}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:14Z
https://apps.shopify.com/wholesale-volume-discount,"Shopify, Magento, Laravel","E-commerce, Marketplace, Marketing","wholesale, pricing, discounts, discount, powerful, store, grow, revenue, save, time","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Marketing"", ""Portfolio""]","{""primary"": null, ""secondary"": null}","{""wholesale"": 1.0, ""pricing"": 0.5, ""discounts"": 0.35, ""discount"": 0.3, ""powerful"": 0.3, ""store"": 0.3, ""grow"": 0.3, ""revenue"": 0.3, ""save"": 0.3, ""time"": 0.3}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.4, ""Marketing"": 0.3, ""Portfolio"": 0.2}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:16Z
https://apps.shopify.com/customer-accounts,"Shopify, Magento, Laravel","E-commerce, Portfolio, Marketplace","program, loyalty, shopify, store, wishlist, rewards, cashback, account, customers, works","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Portfolio"", ""Marketplace"", ""Marketing"", ""Technology""]","{""primary"": null, ""secondary"": null}","{""program"": 1.0, ""loyalty"": 0.87, ""shopify"": 0.6, ""store"": 0.6, ""wishlist"": 0.47, ""rewards"": 0.47, ""cashback"": 0.47, ""account"": 0.47, ""customers"": 0.47, ""works"": 0.47}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Portfolio"": 0.25, ""Marketplace"": 0.25, ""Marketing"": 0.25, ""Technology"": 0.16666666666666666}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:19Z
https://apps.shopify.com/flits,"Shopify, Magento, Laravel","E-commerce, Marketplace, Marketing","loyalty, rewards, program, customer, points, repeat, referrals, shopify, store, retention","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Marketing"", ""Portfolio""]","{""primary"": null, ""secondary"": null}","{""loyalty"": 1.0, ""rewards"": 1.0, ""program"": 0.84, ""customer"": 0.68, ""points"": 0.68, ""repeat"": 0.68, ""referrals"": 0.52, ""shopify"": 0.52, ""store"": 0.52, ""retention"": 0.52}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.36363636363636365, ""Marketing"": 0.2727272727272727, ""Portfolio"": 0.18181818181818182}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:22Z
https://apps.shopify.com/customer-dashboard-pro,"Shopify, Magento, Laravel","E-commerce, Marketing, Marketplace","customer, order, profile, page, custlo, accounts, features, shopify, customize, account","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketing"", ""Marketplace"", ""SaaS"", ""Portfolio""]","{""primary"": null, ""secondary"": null}","{""customer"": 1.0, ""order"": 0.8, ""profile"": 0.6, ""page"": 0.6, ""custlo"": 0.5, ""accounts"": 0.5, ""features"": 0.5, ""shopify"": 0.5, ""customize"": 0.5, ""account"": 0.5}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketing"": 0.3333333333333333, ""Marketplace"": 0.25, ""SaaS"": 0.16666666666666666, ""Portfolio"": 0.16666666666666666}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:24Z
https://apps.shopify.com/stockist-store-locator,"Shopify, Magento, Laravel","E-commerce, Marketplace, Technology","store, stockist, locator, sales, products, makes, simple, searchable, site, thoughtfully","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Technology"", ""Marketing""]","{""primary"": null, ""secondary"": null}","{""store"": 1.0, ""stockist"": 0.49, ""locator"": 0.49, ""sales"": 0.42, ""products"": 0.42, ""makes"": 0.35, ""simple"": 0.35, ""searchable"": 0.35, ""site"": 0.35, ""thoughtfully"": 0.35}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.15, ""Technology"": 0.15, ""Marketing"": 0.15}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:26Z
https://apps.shopify.com/cowlendar,"Shopify, Magento, Laravel","E-commerce, Travel, Real Estate","booking, shopify, product, sell, rental, bookings, event, calendar, zoom, scheduling","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Travel"", ""Real Estate"", ""Portfolio"", ""Marketplace""]","{""primary"": null, ""secondary"": null}","{""booking"": 1.0, ""shopify"": 1.0, ""product"": 1.0, ""sell"": 0.8, ""rental"": 0.8, ""bookings"": 0.8, ""event"": 0.6, ""calendar"": 0.6, ""zoom"": 0.6, ""scheduling"": 0.6}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Travel"": 0.6923076923076923, ""Real Estate"": 0.3076923076923077, ""Portfolio"": 0.23076923076923078, ""Marketplace"": 0.23076923076923078}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:29Z
https://apps.shopify.com/storeify-store-locator,"Shopify, Magento, Laravel","E-commerce, Marketplace, Marketing","store, locator, locations, dealer, shopify, find, easily, stores, google, maps","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Marketplace"", ""Marketing""]","{""primary"": null, ""secondary"": null}","{""store"": 1.0, ""locator"": 0.7, ""locations"": 0.6, ""dealer"": 0.5, ""shopify"": 0.5, ""find"": 0.4, ""easily"": 0.4, ""stores"": 0.4, ""google"": 0.4, ""maps"": 0.4}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Marketplace"": 0.15, ""Marketing"": 0.15}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:31Z
https://apps.shopify.com/bookthatapp,"Shopify, Magento, Laravel","E-commerce, Travel, Real Estate","booking, rentals, shopify, bookthatapp, appointment, scheduling, calendly, turn, anything, bookable","[""Shopify"", ""Magento"", ""Laravel"", ""React"", ""Vue""]","[""E-commerce"", ""Travel"", ""Real Estate"", ""Marketplace"", ""Marketing""]","{""primary"": null, ""secondary"": null}","{""booking"": 1.0, ""rentals"": 0.68, ""shopify"": 0.68, ""bookthatapp"": 0.68, ""appointment"": 0.52, ""scheduling"": 0.52, ""calendly"": 0.52, ""turn"": 0.52, ""anything"": 0.52, ""bookable"": 0.52}","{""platform_scores"": {""Shopify"": 0.8333333333333333, ""Magento"": 0.41666666666666663, ""Laravel"": 0.41666666666666663, ""React"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""E-commerce"": 1.0, ""Travel"": 0.9, ""Real Estate"": 0.4, ""Marketplace"": 0.3, ""Marketing"": 0.3}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:33Z
https://apps.shopify.com/shopicial,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:35Z
https://apps.shopify.com/xenforum,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:37Z
https://e2c7fg-kh.myshopify.com,"Shopify, Magento",Technology,"para, treinos, leggings, tecido, durante, minha, estas, suporte, stico, agachamentos","[""Shopify"", ""Magento""]","[""Technology""]","{""primary"": ""#bbbbbb"", ""secondary"": ""#ffffff""}","{""para"": 1.0, ""treinos"": 1.0, ""leggings"": 1.0, ""tecido"": 1.0, ""durante"": 1.0, ""minha"": 0.73, ""estas"": 0.73, ""suporte"": 0.73, ""stico"": 0.73, ""agachamentos"": 0.73}","{""platform_scores"": {""Shopify"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Technology"": 1.0}, ""colors"": {""primary"": ""#bbbbbb"", ""secondary"": ""#ffffff""}}",2026-02-04T18:59:41Z
https://www.largecartruckspa.com/,"Shopify, Magento, React","E-commerce, Healthcare, Marketplace","wash, touchless, foam, cannon, soap, truck, vehicle, canada, chem, time","[""Shopify"", ""Magento"", ""React""]","[""E-commerce"", ""Healthcare"", ""Marketplace"", ""Travel"", ""Technology""]","{""primary"": ""#000000"", ""secondary"": ""#ffffff""}","{""wash"": 1.0, ""touchless"": 0.73, ""foam"": 0.64, ""cannon"": 0.64, ""soap"": 0.56, ""truck"": 0.47, ""vehicle"": 0.47, ""canada"": 0.47, ""chem"": 0.47, ""time"": 0.47}","{""platform_scores"": {""Shopify"": 1.0, ""Magento"": 0.5, ""React"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0, ""Healthcare"": 0.5, ""Marketplace"": 0.5, ""Travel"": 0.5, ""Technology"": 0.5}, ""colors"": {""primary"": ""#000000"", ""secondary"": ""#ffffff""}}",2026-02-04T18:59:42Z
https://productja.com/,"Shopify, Magento",E-commerce,"product, products, always, quality, find, everything, home, shopping, become, items","[""Shopify"", ""Magento""]","[""E-commerce""]","{""primary"": ""#121212"", ""secondary"": ""#000000""}","{""product"": 1.0, ""products"": 0.87, ""always"": 0.6, ""quality"": 0.53, ""find"": 0.47, ""everything"": 0.47, ""home"": 0.47, ""shopping"": 0.47, ""become"": 0.47, ""items"": 0.47}","{""platform_scores"": {""Shopify"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0}, ""colors"": {""primary"": ""#121212"", ""secondary"": ""#000000""}}",2026-02-04T18:59:45Z
https://34e5d1-2.myshopify.com/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:47Z
https://8f0251.myshopify.com/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:49Z
https://obeyebo.com/,"Shopify, Magento","Technology, Finance","hoodie, flannel, comfort, wardrobe, style, cozy, casual, featuring, perfect, artistic","[""Shopify"", ""Magento""]","[""Technology"", ""Finance""]","{""primary"": ""#000000"", ""secondary"": ""#bbbbbb""}","{""hoodie"": 1.0, ""flannel"": 0.64, ""comfort"": 0.64, ""wardrobe"": 0.56, ""style"": 0.56, ""cozy"": 0.56, ""casual"": 0.56, ""featuring"": 0.56, ""perfect"": 0.56, ""artistic"": 0.47}","{""platform_scores"": {""Shopify"": 1.0, ""Magento"": 1.0}, ""industry_scores"": {""Technology"": 1.0, ""Finance"": 0.3333333333333333}, ""colors"": {""primary"": ""#000000"", ""secondary"": ""#bbbbbb""}}",2026-02-04T18:59:53Z
https://bcmckeown.net/,"Shopify, Magento","E-commerce, Technology, Blog","mckeown, composite, cladding, materials, roof, supplier, downpatrick, county, down, decking","[""Shopify"", ""Magento""]","[""E-commerce"", ""Technology"", ""Blog"", ""Agency"", ""Real Estate""]","{""primary"": ""#bbbbbb"", ""secondary"": ""#ffffff""}","{""mckeown"": 1.0, ""composite"": 0.87, ""cladding"": 0.87, ""materials"": 0.87, ""roof"": 0.73, ""supplier"": 0.6, ""downpatrick"": 0.6, ""county"": 0.6, ""down"": 0.6, ""decking"": 0.6}","{""platform_scores"": {""Shopify"": 1.0, ""Magento"": 1.0}, ""industry_scores"": {""E-commerce"": 1.0, ""Technology"": 0.8, ""Blog"": 0.6, ""Agency"": 0.6, ""Real Estate"": 0.4}, ""colors"": {""primary"": ""#bbbbbb"", ""secondary"": ""#ffffff""}}",2026-02-04T18:59:57Z
https://imustbeinsane.co,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:59:58Z
https://rshardclothing.com/,"Shopify, Magento, Vue","Technology, E-commerce, Fitness","clothing, love, quality, shard, brand, look, apparel, leggings, shorts, every","[""Shopify"", ""Magento"", ""Vue""]","[""Technology"", ""E-commerce"", ""Fitness"", ""Finance""]","{""primary"": ""#000000"", ""secondary"": ""#ffffff""}","{""clothing"": 1.0, ""love"": 1.0, ""quality"": 1.0, ""shard"": 0.73, ""brand"": 0.73, ""look"": 0.73, ""apparel"": 0.73, ""leggings"": 0.73, ""shorts"": 0.73, ""every"": 0.73}","{""platform_scores"": {""Shopify"": 1.0, ""Magento"": 0.8333333333333333, ""Vue"": 0.41666666666666663}, ""industry_scores"": {""Technology"": 1.0, ""E-commerce"": 0.75, ""Fitness"": 0.5, ""Finance"": 0.25}, ""colors"": {""primary"": ""#000000"", ""secondary"": ""#ffffff""}}",2026-02-04T19:00:01Z
https://shop.pathpharm.com/,"Shopify, Magento, React",E-commerce,"path, pharm, login, user, register, wishlist, shipping, taxes, calculated, checkout","[""Shopify"", ""Magento"", ""React""]","[""E-commerce""]","{""primary"": ""#30736a"", ""secondary"": ""#111111""}","{""path"": 1.0, ""pharm"": 1.0, ""login"": 1.0, ""user"": 1.0, ""register"": 1.0, ""wishlist"": 1.0, ""shipping"": 1.0, ""taxes"": 1.0, ""calculated"": 1.0, ""checkout"": 1.0}","{""platform_scores"": {""Shopify"": 1.0, ""Magento"": 0.5, ""React"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0}, ""colors"": {""primary"": ""#30736a"", ""secondary"": ""#111111""}}",2026-02-04T19:00:03Z
https://www.skyfoxtech.com/,"Shopify, Magento","E-commerce, Technology","products, premium, smart, innovative, tech, technology, skyfox, technologies, founded, 2014","[""Shopify"", ""Magento""]","[""E-commerce"", ""Technology""]","{""primary"": ""#20aab7"", ""secondary"": ""#ffffff""}","{""products"": 1.0, ""premium"": 0.8, ""smart"": 0.8, ""innovative"": 0.8, ""tech"": 0.6, ""technology"": 0.6, ""skyfox"": 0.6, ""technologies"": 0.6, ""founded"": 0.6, ""2014"": 0.6}","{""platform_scores"": {""Shopify"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0, ""Technology"": 0.5}, ""colors"": {""primary"": ""#20aab7"", ""secondary"": ""#ffffff""}}",2026-02-04T19:00:04Z
